;linha_identificada;distancia_identificada;linha_faltosa;distancia real;tipo_de_falta;r_f;erro
1934;l27;51295,84485903432;l30;57251,80320000004;.2.0;r_0_00001;-10,359192990551087
1935;l27;51945,12798509927;l30;57251,80320000004;.3.0;r_0_00001;-9,229895432817568
1936;l27;51930,49311293291;l30;57251,80320000004;.1.2;r_0_00001;-9,25534985282595
1937;l27;51869,04980716296;l30;57251,80320000004;.2.3;r_0_00001;-9,362218139340046
1938;l27;51333,73515569296;l30;57251,80320000004;.1.3;r_0_00001;-10,293290431620086
1939;l27;51604,375818156426;l30;57251,80320000004;.1.2.0;r_0_00001;-9,822565370589004
1940;l27;51781,66399614696;l30;57251,80320000004;.2.3.0;r_0_00001;-9,514208201917244
1941;l27;51739,64150181333;l30;57251,80320000004;.1.3.0;r_0_00001;-9,587297888551266
1942;l27;51649,78368094868;l30;57251,80320000004;.1.2.3.0;r_0_00001;-9,743587515636918
1943;l27;51547,99285518931;l30;57333,48960000004;.1.0;r_0_00001;-10,062709289531673
1944;l27;51347,2591332862;l30;57333,48960000004;.2.0;r_0_00001;-10,411845271662932
1945;l27;51997,63728261884;l30;57333,48960000004;.3.0;r_0_00001;-9,280643140943894
1946;l27;51984,27323176966;l30;57333,48960000004;.1.2;r_0_00001;-9,303887222577238
1947;l27;51921,346341872064;l30;57333,48960000004;.2.3;r_0_00001;-9,41333590563143
1948;l27;51383,26707043501;l30;57333,48960000004;.1.3;r_0_00001;-10,349216698935933
1949;l27;51687,46522324508;l30;57333,48960000004;.1.2.0;r_0_00001;-9,820125125099011
1950;l27;51833,93277419918;l30;57333,48960000004;.2.3.0;r_0_00001;-9,565374245337004
1951;l27;51790,06211952276;l30;57333,48960000004;.1.3.0;r_0_00001;-9,64167843559452
1952;l27;51701,99459192268;l30;57333,48960000004;.1.2.3.0;r_0_00001;-9,794854207213827
1953;l27;51602,85476048847;l20;57423,71040000003;.1.0;r_0_00001;-10,124208983312121
1954;l27;51404,01327362815;l20;57423,71040000003;.2.0;r_0_00001;-10,470053802733776
1955;l27;52055,57915003049;l20;57423,71040000003;.3.0;r_0_00001;-9,336785859389671
1956;l27;52043,584599987946;l20;57423,71040000003;.1.2;r_0_00001;-9,35764796950064
1957;l27;51979,111379978815;l20;57423,71040000003;.2.3;r_0_00001;-9,469786183128331
1958;l27;51437,920453196486;l20;57423,71040000003;.1.3;r_0_00001;-10,411079075778805
1959;l27;51745,91091046189;l20;57423,71040000003;.1.2.0;r_0_00001;-9,875391550210404
1960;l27;51891,90432870477;l20;57423,71040000003;.2.3.0;r_0_00001;-9,62146532904698
1961;l27;51845,70426603502;l20;57423,71040000003;.1.3.0;r_0_00001;-9,701821056534133
1962;l27;51759,6546995843;l20;57423,71040000003;.1.2.3.0;r_0_00001;-9,851486990139655
1963;l27;51608,02575728513;l20;57432,24480000003;.1.0;r_0_00001;-10,130058947481405
1964;l27;51409,36595673959;l20;57432,24480000003;.2.0;r_0_00001;-10,475587760059032
1965;l27;52061,05085445146;l20;57432,24480000003;.3.0;r_0_00001;-9,342112803058207
1966;l27;52049,19257182444;l20;57432,24480000003;.1.2;r_0_00001;-9,362737903375798
1967;l27;51984,58213777099;l20;57432,24480000003;.2.3;r_0_00001;-9,475114773267478
1968;l27;51443,07867923368;l20;57432,24480000003;.1.3;r_0_00001;-10,416951252118553
1969;l27;51751,4326710636;l20;57432,24480000003;.1.2.0;r_0_00001;-9,880631431208753
1970;l27;51897,36412668289;l20;57432,24480000003;.2.3.0;r_0_00001;-9,626812981580853
1971;l27;51850,96156266621;l20;57432,24480000003;.1.3.0;r_0_00001;-9,70752091947876
1972;l27;51765,10452492814;l20;57432,24480000003;.1.2.3.0;r_0_00001;-9,856851988067387
1973;l27;51613,19574599129;l20;57440,77920000003;.1.0;r_0_00001;-10,135910665021614
1974;l27;51414,71773381395;l20;57440,77920000003;.2.0;r_0_00001;-10,481123293253765
1975;l27;52066,52167846193;l20;57440,77920000003;.3.0;r_0_00001;-9,347441278023936
1976;l27;52054,799631418384;l20;57440,77920000003;.1.2;r_0_00001;-9,367829423913614
1977;l27;51990,052017105656;l20;57440,77920000003;.2.3;r_0_00001;-9,480444891306988
1978;l27;51448,23599398162;l20;57440,77920000003;.1.3;r_0_00001;-10,42282501346289
1979;l27;51756,95360223863;l20;57440,77920000003;.1.2.0;r_0_00001;-9,885872754828195
1980;l27;51902,82307541601;l20;57440,77920000003;.2.3.0;r_0_00001;-9,632162111205817
1981;l27;51856,21786394961;l20;57440,77920000003;.1.3.0;r_0_00001;-9,713222513630926
1982;l27;51770,55355366904;l20;57440,77920000003;.1.2.3.0;r_0_00001;-9,862218371525902
1983;l27;51618,34268025147;l20;57449,31360000003;.1.0;r_0_00001;-10,141802481138967
1984;l27;51420,068605061926;l20;57449,31360000003;.2.0;r_0_00001;-10,48666040195151
1985;l27;52071,99162226813;l20;57449,31360000003;.3.0;r_0_00001;-9,352771283928165
1986;l27;52060,405778856766;l20;57449,31360000003;.1.2;r_0_00001;-9,372922530962768
1987;l27;51995,52101819788;l20;57449,31360000003;.2.3;r_0_00001;-9,485776536872784
1988;l27;51453,392397584685;l20;57449,31360000003;.1.3;r_0_00001;-10,428700359560688
1989;l27;51762,47370415402;l20;57449,31360000003;.1.2.0;r_0_00001;-9,891115520778172
1990;l27;51908,281175081946;l20;57449,31360000003;.2.3.0;r_0_00001;-9,637512717612557
1991;l27;51861,47316313811;l20;57449,31360000003;.1.3.0;r_0_00001;-9,718925850725844
1992;l27;51776,00178597813;l20;57449,31360000003;.1.2.3.0;r_0_00001;-9,867586140217531
1993;l27;51623,9161660423;l20;57457,84800000003;.1.0;r_0_00001;-10,14695239656237
1994;l27;51425,41857070231;l20;57457,84800000003;.2.0;r_0_00001;-10,492199085771716
1995;l27;52077,4606860574;l20;57457,84800000003;.3.0;r_0_00001;-9,358102820445039
1996;l27;52066,011014399846;l20;57457,84800000003;.1.2;r_0_00001;-9,378017224070602
1997;l27;52000,98914125114;l20;57457,84800000003;.2.3;r_0_00001;-9,491109709610946
1998;l27;51458,54789039699;l20;57457,84800000003;.1.3;r_0_00001;-10,434577289796025
1999;l27;51767,99297699159;l20;57457,84800000003;.1.2.0;r_0_00001;-9,896359728742455
2000;l27;51913,73842586626;l20;57457,84800000003;.2.3.0;r_0_00001;-9,64286480047834
2001;l27;51866,72746845223;l20;57457,84800000003;.1.3.0;r_0_00001;-9,724630916465571
2002;l27;51781,449222021954;l20;57457,84800000003;.1.2.3.0;r_0_00001;-9,872955293852623
2003;l27;51629,04827617614;l20;57466,38240000002;.1.0;r_0_00001;-10,152869996269342
2004;l27;51430,76763094354;l20;57466,38240000002;.2.0;r_0_00001;-10,497739344351857
2005;l27;52082,91556375568;l20;57466,38240000002;.3.0;r_0_00001;-9,363459030817205
2006;l27;52071,6153381696;l20;57466,38240000002;.1.2;r_0_00001;-9,383113503024951
2007;l27;52006,45638647547;l20;57466,38240000002;.2.3;r_0_00001;-9,496444409156183
2008;l27;51463,70247264568;l20;57466,38240000002;.1.3;r_0_00001;-10,440455803773837
2009;l27;51773,51142092827;l20;57466,38240000002;.1.2.0;r_0_00001;-9,9016053784133
2010;l27;51919,1948279535;l20;57466,38240000002;.2.3.0;r_0_00001;-9,648218359482161
2011;l27;51871,98078014679;l20;57466,38240000002;.1.3.0;r_0_00001;-9,730337710406886
2012;l27;51786,89586196124;l20;57466,38240000002;.1.2.3.0;r_0_00001;-9,878325832151617
2013;l27;51634,17936932869;l20;57474,91680000002;.1.0;r_0_00001;-10,158789364810982
2014;l27;51436,11578600314;l20;57474,91680000002;.2.0;r_0_00001;-10,50328117731362
2015;l27;52088,38289537372;l20;57474,91680000002;.3.0;r_0_00001;-9,368793580097966
2016;l27;52077,21875044856;l20;57474,91680000002;.1.2;r_0_00001;-9,388211367334437
2017;l27;52011,92275406267;l20;57474,91680000002;.2.3;r_0_00001;-9,501780635174907
2018;l27;51468,85614451021;l20;57474,91680000002;.1.3;r_0_00001;-10,446335901182021
2019;l27;51779,029036141495;l20;57474,91680000002;.1.2.0;r_0_00001;-9,90685246948213
2020;l27;51924,65240065116;l20;57474,91680000002;.2.3.0;r_0_00001;-9,653569882444359
2021;l27;51877,233098493954;l20;57474,91680000002;.1.3.0;r_0_00001;-9,736046232076466
2022;l27;51792,34170596308;l20;57474,91680000002;.1.2.3.0;r_0_00001;-9,883697754823913
2023;l27;51639,30944587247;l20;57483,45120000002;.1.0;r_0_00001;-10,164710501539323
2024;l27;51441,46303609381;l20;57483,45120000002;.2.0;r_0_00001;-10,508824584287007
2025;l27;52093,84934763344;l20;57483,45120000002;.3.0;r_0_00001;-9,374129658845835
2026;l27;52082,82125132073;l20;57483,45120000002;.1.2;r_0_00001;-9,393310816852928
2027;l27;52017,38824420622;l20;57483,45120000002;.2.3;r_0_00001;-9,507118387330573
2028;l27;51474,00890618327;l20;57483,45120000002;.1.3;r_0_00001;-10,452217581685398
2029;l27;51784,545822805485;l20;57483,45120000002;.1.2.0;r_0_00001;-9,912101001645887
2030;l27;51930,11502179555;l20;57483,45120000002;.2.3.0;r_0_00001;-9,658912624647684
2031;l27;51882,48442374879;l20;57483,45120000002;.1.3.0;r_0_00001;-9,741756481030624
2032;l27;51797,78675419534;l20;57483,45120000002;.1.2.3.0;r_0_00001;-9,88907106157752
2033;l27;51644,43850846442;l20;57491,985600000015;.1.0;r_0_00001;-10,170633401833191
2034;l27;51446,80938142748;l20;57491,985600000015;.2.0;r_0_00001;-10,514369564903427
2035;l27;52099,31492073085;l20;57491,985600000015;.3.0;r_0_00001;-9,379467266719923
2036;l27;52088,42284115422;l20;57491,985600000015;.1.2;r_0_00001;-9,398411850940178
2037;l27;52022,85285713356;l20;57491,985600000015;.2.3;r_0_00001;-9,512457665227593
2038;l27;51479,16852429237;l20;57491,985600000015;.1.3;r_0_00001;-10,45808733679573
2039;l27;51790,06178109859;l20;57491,985600000015;.1.2.0;r_0_00001;-9,917350974594374
2040;l27;51935,57679281069;l20;57491,985600000015;.2.3.0;r_0_00001;-9,664256845480056
2041;l27;51887,73475617617;l20;57491,985600000015;.1.3.0;r_0_00001;-9,747468456808688
2042;l27;51803,23100682142;l20;57491,985600000015;.1.2.3.0;r_0_00001;-9,894445752128231
2043;l27;51544,43022560616;l31;57648,65280000001;.2.0;r_0_00001;-10,617068838525725
2044;l27;51636,56616807236;l31;57796,7856;.2.0;r_0_00001;-10,714464122516727
2045;l27;51728,562687610414;l31;57944,9184;.2.0;r_0_00001;-10,81210190468138
2046;l27;51865,48707376652;l31;58093,0512;.2.0;r_0_00001;-10,831596688808439
2047;l27;51958,45236330379;l31;58241,184;.2.0;r_0_00001;-10,927549490183974
2048;l27;52048,89344663616;l31;58389,31679999999;.2.0;r_0_00001;-11,027892641143485
2049;l27;52140,80467336136;l31;58537,44959999999;.2.0;r_0_00001;-11,125678773020901
2050;l27;52232,60133209375;l31;58685,58239999999;.2.0;r_0_00001;-11,223664172905261
2051;l27;52324,2601366904;l31;58833,715199999984;.2.0;r_0_00001;-11,321889342364031
2052;l27;51613,630009198096;l19;57441,38880000005;.1.0;r_0_00001;-10,136215628148491
2053;l27;51415,09392827652;l19;57441,38880000005;.2.0;r_0_00001;-10,481529255295321
2054;l27;52066,9072563172;l19;57441,38880000005;.3.0;r_0_00001;-9,347830919539
2055;l27;52055,14019177156;l19;57441,38880000005;.1.2;r_0_00001;-9,368297364329607
2056;l27;51990,51088363027;l19;57441,38880000005;.2.3;r_0_00001;-9,480707061905315
2057;l27;51448,59645092775;l19;57441,38880000005;.1.3;r_0_00001;-10,423258347752654
2058;l27;51757,37567141024;l19;57441,38880000005;.1.2.0;r_0_00001;-9,886198927029534
2059;l27;51903,19398850346;l19;57441,38880000005;.2.3.0;r_0_00001;-9,63257725913837
2060;l27;51856,58698032589;l19;57441,38880000005;.1.3.0;r_0_00001;-9,713640786581603
2061;l27;51770,9427071418;l19;57441,38880000005;.1.2.3.0;r_0_00001;-9,862601793972663
2062;l27;51629,911798315086;l19;57467,601600000045;.1.0;r_0_00001;-10,153488626453514
2063;l27;51431,51949006871;l19;57467,601600000045;.2.0;r_0_00001;-10,498552189915552
2064;l27;52083,68620054237;l19;57467,601600000045;.3.0;r_0_00001;-9,364239216411105
2065;l27;52072,29603952367;l19;57467,601600000045;.1.2;r_0_00001;-9,384050113235977
2066;l27;52007,37376550722;l19;57467,601600000045;.2.3;r_0_00001;-9,496969366095097
2067;l27;51464,42304065848;l19;57467,601600000045;.1.3;r_0_00001;-10,441323073941158
2068;l27;51774,355125994574;l19;57467,601600000045;.1.2.0;r_0_00001;-9,902258476414117
2069;l27;51919,9363505372;l19;57467,601600000045;.2.3.0;r_0_00001;-9,649049183383147
2070;l27;51872,718631273565;l19;57467,601600000045;.1.3.0;r_0_00001;-9,731174920069607
2071;l27;51787,6737594904;l19;57467,601600000045;.1.2.3.0;r_0_00001;-9,879093389142657
2072;l27;51645,73326531671;l19;57493,81440000005;.1.0;r_0_00001;-10,171562262600172
2073;l27;51447,93637601326;l19;57493,81440000005;.2.0;r_0_00001;-10,515590214429812
2074;l27;52100,47040738424;l19;57493,81440000005;.3.0;r_0_00001;-9,380638360018722
2075;l27;52089,443264312926;l19;57493,81440000005;.1.2;r_0_00001;-9,399817860053911
2076;l27;52024,2283951091;l19;57493,81440000005;.2.3;r_0_00001;-9,513246023459503
2077;l27;51480,25055856557;l19;57493,81440000005;.1.3;r_0_00001;-10,459386185753388
2078;l27;51791,32668919232;l19;57493,81440000005;.1.2.0;r_0_00001;-9,918331751280311
2079;l27;51936,69023484516;l19;57493,81440000005;.2.3.0;r_0_00001;-9,665501066946744
2080;l27;51888,840956550186;l19;57493,81440000005;.1.3.0;r_0_00001;-9,748725273688908
2081;l27;51804,39723937502;l19;57493,81440000005;.1.2.3.0;r_0_00001;-9,895598155092438
2082;l27;51661,54511848714;l19;57520,027200000055;.1.0;r_0_00001;-10,1896526200748
2083;l27;51464,34459248314;l19;57520,027200000055;.2.0;r_0_00001;-10,53264331775359
2084;l27;52117,25992565866;l19;57520,027200000055;.3.0;r_0_00001;-9,397028265456479
2085;l27;52106,581871937706;l19;57520,027200000055;.1.2;r_0_00001;-9,415600594698278
2086;l27;52041,08311532419;l19;57520,027200000055;.2.3;r_0_00001;-9,529522523220455
2087;l27;51496,08496162394;l19;57520,027200000055;.1.3;r_0_00001;-10,477437322228175
2088;l27;51808,29036618346;l19;57520,027200000055;.1.2.0;r_0_00001;-9,934418742618586
2089;l27;51953,4409884057;l19;57520,027200000055;.2.3.0;r_0_00001;-9,68195839581653
2090;l27;51904,95396655254;l19;57520,027200000055;.1.3.0;r_0_00001;-9,766291829356389
2091;l27;51821,12756794937;l19;57520,027200000055;.1.2.3.0;r_0_00001;-9,912091009122355
2092;l27;51677,34605978411;l19;57546,240000000056;.1.0;r_0_00001;-10,20776195656112
2093;l27;51480,756205296064;l19;57546,240000000056;.2.0;r_0_00001;-10,549690513820947
2094;l27;52134,027715218144;l19;57546,240000000056;.3.0;r_0_00001;-9,413455963628598
2095;l27;52123,71186781924;l19;57546,240000000056;.1.2;r_0_00001;-9,431398307739922
2096;l27;52057,94651104043;l19;57546,240000000056;.2.3;r_0_00001;-9,54578393369004
2097;l27;51511,910817987016;l19;57546,240000000056;.1.3;r_0_00001;-10,495503323962408
2098;l27;51825,26681152725;l19;57546,240000000056;.1.2.0;r_0_00001;-9,950483525972542
2099;l27;51970,18379395911;l19;57546,240000000056;.2.3.0;r_0_00001;-9,69842954864796
2100;l27;51921,057668777255;l19;57546,240000000056;.1.3.0;r_0_00001;-9,78387457403313
2101;l27;51837,85973343313;l19;57546,240000000056;.1.2.3.0;r_0_00001;-9,928580668217373
2102;l27;51693,13649043957;l19;57572,45280000007;.1.0;r_0_00001;-10,225889574196806
2103;l27;51497,17742787311;l19;57572,45280000007;.2.0;r_0_00001;-10,566720995634226
2104;l27;52150,79265780765;l19;57572,45280000007;.3.0;r_0_00001;-9,429888613533064
2105;l27;52140,83325773055;l19;57572,45280000007;.1.2;r_0_00001;-9,447210989137876
2106;l27;52074,80165246793;l19;57572,45280000007;.2.3;r_0_00001;-9,562059700836622
2107;l27;51527,72813419235;l19;57572,45280000007;.1.3;r_0_00001;-10,513584179585347
2108;l27;51842,239293133134;l19;57572,45280000007;.1.2.0;r_0_00001;-9,966555203452318
2109;l27;51986,9186669788;l19;57572,45280000007;.2.3.0;r_0_00001;-9,714914498528186
2110;l27;51937,17702934636;l19;57572,45280000007;.1.3.0;r_0_00001;-9,80143008416557
2111;l27;51854,584324249154;l19;57572,45280000007;.1.2.3.0;r_0_00001;-9,945083501925193
2112;l27;51708,94000716656;l19;57598,66560000007;.1.0;r_0_00001;-10,24399443124
2113;l27;51513,58997316951;l19;57598,66560000007;.2.0;r_0_00001;-10,583766569833909
2114;l27;52167,573853452166;l19;57598,66560000007;.3.0;r_0_00001;-9,446292994513533
2115;l27;52157,962562154586;l19;57598,66560000007;.1.2;r_0_00001;-9,463009904830924
2116;l27;52091,64854557055;l19;57598,66560000007;.2.3;r_0_00001;-9,578349814287252
2117;l27;51543,53691688201;l19;57598,66560000007;.1.3;r_0_00001;-10,53167987754441
2118;l27;51859,203885909104;l19;57598,66560000007;.1.2.0;r_0_00001;-9,982640601966844
2119;l27;52003,645609348736;l19;57598,66560000007;.2.3.0;r_0_00001;-9,731413242180386
2120;l27;51953,29102618157;l19;57598,66560000007;.1.3.0;r_0_00001;-9,818994923435538
2121;l27;51871,30134525424;l19;57598,66560000007;.1.2.3.0;r_0_00001;-9,96159950179836
2122;l27;51724,74674449044;l19;57624,87840000007;.1.0;r_0_00001;-10,26209368670191
2123;l27;51529,99384755788;l19;57624,87840000007;.2.0;r_0_00001;-10,600827225336122
2124;l27;52184,34682401209;l19;57624,87840000007;.3.0;r_0_00001;-9,462711681376224
2125;l27;52175,09452218108;l19;57624,87840000007;.1.2;r_0_00001;-9,478804201636986
2126;l27;52108,48719625896;l19;57624,87840000007;.2.3;r_0_00001;-9,594654263761486
2127;l27;51559,33717254821;l19;57624,87840000007;.1.3;r_0_00001;-10,549790406547704
2128;l27;51876,16059504513;l19;57624,87840000007;.1.2.0;r_0_00001;-9,998739712489234
2129;l27;52020,36461950233;l19;57624,87840000007;.2.3.0;r_0_00001;-9,747925782329318
2130;l27;51969,39571121536;l19;57624,87840000007;.1.3.0;r_0_00001;-9,836575958713334
2131;l27;51888,01080129309;l19;57624,87840000007;.1.2.3.0;r_0_00001;-9,978128659410485
2132;l27;51740,54401410986;l19;57651,09120000008;.1.0;r_0_00001;-10,28020940933372
2133;l27;51546,38905740914;l19;57651,09120000008;.2.0;r_0_00001;-10,617902951059987
2134;l27;52201,111575131225;l19;57651,09120000008;.3.0;r_0_00001;-9,479144664304942
2135;l27;52192,21787070228;l19;57651,09120000008;.1.2;r_0_00001;-9,494613476426514
2136;l27;52125,31761050532;l19;57651,09120000008;.2.3;r_0_00001;-9,610973038872018
2137;l27;51575,12890775011;l19;57651,09120000008;.1.3;r_0_00001;-10,567915755186922
2138;l27;51893,109425711984;l19;57651,09120000008;.1.2.0;r_0_00001;-10,014852526026
2139;l27;52037,07796599394;l19;57651,09120000008;.2.3.0;r_0_00001;-9,76444817328049
2140;l27;51985,49109193969;l19;57651,09120000008;.1.3.0;r_0_00001;-9,854173176968239
2141;l27;51904,71269721706;l19;57651,09120000008;.1.2.3.0;r_0_00001;-9,994670966323664
2142;l1;79,96697704770312;l1;78,6384;.1.0;r_10;0,0023107928652404985
2143;l1;78,7636971206913;l1;78,6384;.2.0;r_10;0,00021792916942919594
2144;l1;78,45661682259329;l1;78,6384;.3.0;r_10;-0,0003161753171172121
2145;l1;78,47184996552909;l1;78,6384;.1.2;r_10;-0,0002896803252971382
2146;l1;77,83177254062427;l1;78,6384;.2.3;r_10;-0,0014029664152748673
2147;l1;78,7130386712066;l1;78,6384;.1.3;r_10;0,00012981897376100306
2148;l1;82,83643497773677;l1;78,6384;.1.2.0;r_10;0,007301638464517478
2149;l1;80,61958314832286;l1;78,6384;.2.3.0;r_10;0,003445870069631198
2150;l1;81,20469894932717;l1;78,6384;.1.3.0;r_10;0,004463561456546051
2151;l1;80,93866743906013;l1;78,6384;.1.2.3.0;r_10;0,004000853089788536
2152;l1;160,32196069904074;l1;157,2768;.1.0;r_10;0,005296445267528441
2153;l1;158,22362302678445;l1;157,2768;.2.0;r_10;0,0016468084396922447
2154;l1;156,96774296768896;l1;157,2768;.3.0;r_10;-0,0005375426185868834
2155;l1;157,73900209844658;l1;157,2768;.1.2;r_10;0,0008039076945036755
2156;l1;156,3561760134604;l1;157,2768;.2.3;r_10;-0,0016012404725362513
2157;l1;157,54710481750237;l1;157,2768;.1.3;r_10;0,00047014092619201465
2158;l1;165,7235741127722;l1;157,2768;.1.2.0;r_10;0,014691466624262909
2159;l1;161,51719864505137;l1;157,2768;.2.3.0;r_10;0,007375321553010702
2160;l1;163,2009690341145;l1;157,2768;.1.3.0;r_10;0,010303901877709914
2161;l1;161,75259529502654;l1;157,2768;.1.2.3.0;r_10;0,007784746734790368
2162;l1;240,7415753427853;l1;235,91520000000003;.1.0;r_10;0,008394510296833777
2163;l1;237,37064339664053;l1;235,91520000000003;.2.0;r_10;0,0025314513919480336
2164;l1;235,73603891483404;l1;235,91520000000003;.3.0;r_10;-0,0003116147144390678
2165;l1;236,2772165984153;l1;235,91520000000003;.1.2;r_10;0,0006296551443236763
2166;l1;235,12899118439665;l1;235,91520000000003;.2.3;r_10;-0,001367452286509338
2167;l1;236,92320319956036;l1;235,91520000000003;.1.3;r_10;0,0017532190592262219
2168;l1;247,65850494063577;l1;235,91520000000003;.1.2.0;r_10;0,020425119730977288
2169;l1;242,32041869518247;l1;235,91520000000003;.2.3.0;r_10;0,01114059112094495
2170;l1;244,5865824784142;l1;235,91520000000003;.1.3.0;r_10;0,015082127752795924
2171;l1;242,5852676961342;l1;235,91520000000003;.1.2.3.0;r_10;0,011601242750312917
2172;l1;320,68553488818253;l1;314,5536;.1.0;r_10;0,010665268840996675
2173;l1;316,5932675507589;l1;314,5536;.2.0;r_10;0,003547591938235448
2174;l1;314,3089251222545;l1;314,5536;.3.0;r_10;-0,0004255627950034322
2175;l1;315,1427698125792;l1;314,5536;.1.2;r_10;0,001024742525604223
2176;l1;313,5858541636432;l1;314,5536;.2.3;r_10;-0,0016831994635806984
2177;l1;316,3464090304977;l1;314,5536;.1.3;r_10;0,003118231135766601
2178;l1;328,24904944964004;l1;314,5536;.1.2.0;r_10;0,02382048292133516
2179;l1;323,46042586735456;l1;314,5536;.2.3.0;r_10;0,015491634227615781
2180;l1;325,9024691575192;l1;314,5536;.1.3.0;r_10;0,019739077927833797
